id_dataset;short_name;id_subset;status;type_of_correction;last_processing_date;total_length;total_depth;percentage_csdim;number_connected_components;number_nodes;number_edges;mean_degree;min_degree;max_degree;cv_degree;number_cycles;mean_length;cv_length;length_entropy;orientation_3d_entropy;aspl;cpd;correlation_vertex_degree;country;latitude;longitude;altitude;license;citation;thanks
004;Matienzo;064;clean;semi-automatic correction;11 Nov 2025;522;38.04;0;1;91;90;1.5;1.0;11.0;0.667;0;174.23;0.32;0.48;0.691;1.5;1.0;-1.0;Spain;43.3067;-3.6315;293;CC BY-NC-SA 4.0;"Matienzo Caves Project Expeditions. (2025). Matienzo Cave Survey Data 1960-2025 [Dataset, Aven .3d]. Matienzo Caves Project. https://matienzocaves.org.uk/maps_photos.htm";
004;Matienzo;066;clean;semi-automatic correction;11 Nov 2025;598;148.12;0;1;87;86;1.92;1.0;11.0;0.587;0;23.93;1.13;0.62;0.637;4.77;0.457;-0.44;Spain;43.3067;-3.6315;293;CC BY-NC-SA 4.0;"Matienzo Caves Project Expeditions. (2025). Matienzo Cave Survey Data 1960-2025 [Dataset, Aven .3d]. Matienzo Caves Project. https://matienzocaves.org.uk/maps_photos.htm";
004;Matienzo;069;clean;semi-automatic correction;11 Nov 2025;781;51.98;0;1;85;84;1.93;1.0;11.0;0.598;0;28.94;0.85;0.82;0.616;5.4;0.401;-0.439;Spain;43.3067;-3.6315;293;CC BY-NC-SA 4.0;"Matienzo Caves Project Expeditions. (2025). Matienzo Cave Survey Data 1960-2025 [Dataset, Aven .3d]. Matienzo Caves Project. https://matienzocaves.org.uk/maps_photos.htm";
004;Matienzo;070;clean;semi-automatic correction;11 Nov 2025;1945;63.88;0;1;82;81;1.9;1.0;11.0;0.641;0;97.27;1.15;0.71;0.637;3.57;0.67;-0.387;Spain;43.3067;-3.6315;293;CC BY-NC-SA 4.0;"Matienzo Caves Project Expeditions. (2025). Matienzo Cave Survey Data 1960-2025 [Dataset, Aven .3d]. Matienzo Caves Project. https://matienzocaves.org.uk/maps_photos.htm";
004;Matienzo;072;clean;semi-automatic correction;11 Nov 2025;505;100.66;0;1;81;81;2.0;1.0;11.0;0.649;1;25.27;1.46;0.59;0.527;3.85;0.492;-0.571;Spain;43.3067;-3.6315;293;CC BY-NC-SA 4.0;"Matienzo Caves Project Expeditions. (2025). Matienzo Cave Survey Data 1960-2025 [Dataset, Aven .3d]. Matienzo Caves Project. https://matienzocaves.org.uk/maps_photos.htm";
004;Matienzo;073;clean;semi-automatic correction;11 Nov 2025;544;9.0;0;1;80;79;1.71;1.0;11.0;0.731;0;90.76;0.88;0.58;0.629;2.0;0.7;-0.714;Spain;43.3067;-3.6315;293;CC BY-NC-SA 4.0;"Matienzo Caves Project Expeditions. (2025). Matienzo Cave Survey Data 1960-2025 [Dataset, Aven .3d]. Matienzo Caves Project. https://matienzocaves.org.uk/maps_photos.htm";
004;Matienzo;074;clean;semi-automatic correction;11 Nov 2025;587;166.75;21;1;79;78;1.92;1.0;11.0;0.561;0;24.47;1.36;0.58;0.598;4.78;0.459;-0.5;Spain;43.3067;-3.6315;293;CC BY-NC-SA 4.0;"Matienzo Caves Project Expeditions. (2025). Matienzo Cave Survey Data 1960-2025 [Dataset, Aven .3d]. Matienzo Caves Project. https://matienzocaves.org.uk/maps_photos.htm";
004;Matienzo;076;clean;semi-automatic correction;11 Nov 2025;577;35.11;0;1;79;80;2.09;1.0;11.0;0.487;2;25.1;1.0;0.75;0.719;4.23;0.359;-0.278;Spain;43.3067;-3.6315;293;CC BY-NC-SA 4.0;"Matienzo Caves Project Expeditions. (2025). Matienzo Cave Survey Data 1960-2025 [Dataset, Aven .3d]. Matienzo Caves Project. https://matienzocaves.org.uk/maps_photos.htm";
004;Matienzo;077;clean;semi-automatic correction;11 Nov 2025;513;20.64;0;1;79;80;2.06;1.0;11.0;0.536;2;15.55;0.91;0.76;0.656;5.04;0.474;-0.201;Spain;43.3067;-3.6315;293;CC BY-NC-SA 4.0;"Matienzo Caves Project Expeditions. (2025). Matienzo Cave Survey Data 1960-2025 [Dataset, Aven .3d]. Matienzo Caves Project. https://matienzocaves.org.uk/maps_photos.htm";
004;Matienzo;079;clean;semi-automatic correction;11 Nov 2025;771;38.6;0;1;77;76;1.86;1.0;11.0;0.553;0;59.37;1.86;0.34;0.619;3.4;0.434;-0.444;Spain;43.3067;-3.6315;293;CC BY-NC-SA 4.0;"Matienzo Caves Project Expeditions. (2025). Matienzo Cave Survey Data 1960-2025 [Dataset, Aven .3d]. Matienzo Caves Project. https://matienzocaves.org.uk/maps_photos.htm";
004;Matienzo;080;clean;semi-automatic correction;11 Nov 2025;701;166.39;0;1;77;76;1.67;1.0;11.0;0.62;0;140.25;0.67;0.7;0.681;1.93;0.56;-0.667;Spain;43.3067;-3.6315;293;CC BY-NC-SA 4.0;"Matienzo Caves Project Expeditions. (2025). Matienzo Cave Survey Data 1960-2025 [Dataset, Aven .3d]. Matienzo Caves Project. https://matienzocaves.org.uk/maps_photos.htm";
004;Matienzo;094;clean;semi-automatic correction;11 Nov 2025;1034;24.14;12;1;55;66;2.58;1.0;11.0;0.982;12;22.98;0.77;0.89;0.663;3.33;0.455;-0.239;Spain;43.3067;-3.6315;293;CC BY-NC-SA 4.0;"Matienzo Caves Project Expeditions. (2025). Matienzo Cave Survey Data 1960-2025 [Dataset, Aven .3d]. Matienzo Caves Project. https://matienzocaves.org.uk/maps_photos.htm";
004;Matienzo;103;clean;semi-automatic correction;11 Nov 2025;514;83.84;0;1;48;47;1.8;1.0;11.0;0.574;0;57.22;0.83;0.55;0.609;2.69;0.475;-0.5;Spain;43.3067;-3.6315;293;CC BY-NC-SA 4.0;"Matienzo Caves Project Expeditions. (2025). Matienzo Cave Survey Data 1960-2025 [Dataset, Aven .3d]. Matienzo Caves Project. https://matienzocaves.org.uk/maps_photos.htm";
004;Matienzo;111;clean;semi-automatic correction;11 Nov 2025;609;31.45;0;1;43;42;1.94;1.0;11.0;0.679;0;20.31;0.52;0.85;0.636;4.85;0.518;-0.458;Spain;43.3067;-3.6315;293;CC BY-NC-SA 4.0;"Matienzo Caves Project Expeditions. (2025). Matienzo Cave Survey Data 1960-2025 [Dataset, Aven .3d]. Matienzo Caves Project. https://matienzocaves.org.uk/maps_photos.htm";
004;Matienzo;144;clean;semi-automatic correction;11 Nov 2025;654;107.01;0;1;32;31;1.83;1.0;11.0;0.562;0;59.49;0.77;0.73;0.598;3.05;0.471;-0.467;Spain;43.3067;-3.6315;293;CC BY-NC-SA 4.0;"Matienzo Caves Project Expeditions. (2025). Matienzo Cave Survey Data 1960-2025 [Dataset, Aven .3d]. Matienzo Caves Project. https://matienzocaves.org.uk/maps_photos.htm";
004;Matienzo;266;clean;semi-automatic correction;11 Nov 2025;772;26.46;0;1;15;14;1.5;1.0;11.0;0.667;0;257.39;1.59;0.28;0.376;1.5;1.0;-1.0;Spain;43.3067;-3.6315;293;CC BY-NC-SA 4.0;"Matienzo Caves Project Expeditions. (2025). Matienzo Cave Survey Data 1960-2025 [Dataset, Aven .3d]. Matienzo Caves Project. https://matienzocaves.org.uk/maps_photos.htm";
005;Sakany;001;clean;manual correction;11 Nov 2025;5666;140.71;95;1;1426;1467;2.26;1.0;5.0;0.499;42;16.24;0.91;0.61;0.938;14.16;0.325;-0.168;France;42.8359;1.5959;138;CC BY-NC-SA 4.0;"Groupe de Recherches et d’Activités Spéléologiques de Lourdes. (2024). Base de données topographiques de la grotte Sakany (Version Version of the 25/07/2015) [GHTopo]. Examples de grotte du programme GHTopo. https://ghtopo.blog4ever.com/reseau-sakany";
007;Tsanfleuron;001;clean;manual correction;11 Nov 2025;944;144.21;100;1;206;206;2.0;1.0;5.0;0.54;1;85.87;0.92;0.75;0.801;2.97;0.626;-0.36;Switzerland;46.3149;7.2739;2290;CC BY-NC-SA 4.0;Groupe de Spéléologie Rhodanien (GSR), Société Spéléologique Genevoise (SSG), Spéléo-Club Jura (SCJ), & Groupe Spéléo Lausanne (GSL). (2024). Base de données topographique des systèmes karstique du lapiaz de Tsanfleuron (Unpublished raw data). [Dataset].;Thanks to Louis Stahelin for sharing the data with us, and to the GSR (Groupe de Spéléologie Rhodanien), SSG (Société Spéléologique Genevoise), SCJ (Spéléo-Club Jura), and GSL (Groupe Spéléo Lausanne) who explored, surveyed and mapped the conduits, and whithout whom this work would not have been possible. 
007;Tsanfleuron;002;clean;manual correction;11 Nov 2025;1306;84.43;100;1;166;166;2.0;1.0;5.0;0.53;1;87.11;1.33;0.62;0.716;3.66;0.48;-0.355;Switzerland;46.3149;7.2739;2290;CC BY-NC-SA 4.0;Groupe de Spéléologie Rhodanien (GSR), Société Spéléologique Genevoise (SSG), Spéléo-Club Jura (SCJ), & Groupe Spéléo Lausanne (GSL). (2024). Base de données topographique des systèmes karstique du lapiaz de Tsanfleuron (Unpublished raw data). [Dataset].;Thanks to Louis Stahelin for sharing the data with us, and to the GSR (Groupe de Spéléologie Rhodanien), SSG (Société Spéléologique Genevoise), SCJ (Spéléo-Club Jura), and GSL (Groupe Spéléo Lausanne) who explored, surveyed and mapped the conduits, and whithout whom this work would not have been possible. 
007;Tsanfleuron;003;clean;manual correction;11 Nov 2025;541;162.18;100;1;112;111;1.5;1.0;5.0;0.667;0;180.57;0.95;0.48;0.726;1.5;1.0;-1.0;Switzerland;46.3149;7.2739;2290;CC BY-NC-SA 4.0;Groupe de Spéléologie Rhodanien (GSR), Société Spéléologique Genevoise (SSG), Spéléo-Club Jura (SCJ), & Groupe Spéléo Lausanne (GSL). (2024). Base de données topographique des systèmes karstique du lapiaz de Tsanfleuron (Unpublished raw data). [Dataset].;Thanks to Louis Stahelin for sharing the data with us, and to the GSR (Groupe de Spéléologie Rhodanien), SSG (Société Spéléologique Genevoise), SCJ (Spéléo-Club Jura), and GSL (Groupe Spéléo Lausanne) who explored, surveyed and mapped the conduits, and whithout whom this work would not have been possible. 
007;Tsanfleuron;005;clean;manual correction;11 Nov 2025;631;132.48;100;1;99;99;2.0;1.0;5.0;0.624;1;37.15;1.5;0.56;0.642;4.0;0.424;-0.53;Switzerland;46.3149;7.2739;2290;CC BY-NC-SA 4.0;Groupe de Spéléologie Rhodanien (GSR), Société Spéléologique Genevoise (SSG), Spéléo-Club Jura (SCJ), & Groupe Spéléo Lausanne (GSL). (2024). Base de données topographique des systèmes karstique du lapiaz de Tsanfleuron (Unpublished raw data). [Dataset].;Thanks to Louis Stahelin for sharing the data with us, and to the GSR (Groupe de Spéléologie Rhodanien), SSG (Société Spéléologique Genevoise), SCJ (Spéléo-Club Jura), and GSL (Groupe Spéléo Lausanne) who explored, surveyed and mapped the conduits, and whithout whom this work would not have been possible. 
007;Tsanfleuron;007;clean;manual correction;11 Nov 2025;1126;96.4;100;1;85;86;2.05;1.0;5.0;0.512;2;29.64;0.64;0.85;0.532;6.18;0.434;-0.279;Switzerland;46.3149;7.2739;2290;CC BY-NC-SA 4.0;Groupe de Spéléologie Rhodanien (GSR), Société Spéléologique Genevoise (SSG), Spéléo-Club Jura (SCJ), & Groupe Spéléo Lausanne (GSL). (2024). Base de données topographique des systèmes karstique du lapiaz de Tsanfleuron (Unpublished raw data). [Dataset].;Thanks to Louis Stahelin for sharing the data with us, and to the GSR (Groupe de Spéléologie Rhodanien), SSG (Société Spéléologique Genevoise), SCJ (Spéléo-Club Jura), and GSL (Groupe Spéléo Lausanne) who explored, surveyed and mapped the conduits, and whithout whom this work would not have been possible. 
007;Tsanfleuron;015;clean;manual correction;11 Nov 2025;506;113.48;100;1;33;32;1.67;1.0;5.0;0.62;0;101.26;1.08;0.46;0.542;1.93;0.56;-0.667;Switzerland;46.3149;7.2739;2290;CC BY-NC-SA 4.0;Groupe de Spéléologie Rhodanien (GSR), Société Spéléologique Genevoise (SSG), Spéléo-Club Jura (SCJ), & Groupe Spéléo Lausanne (GSL). (2024). Base de données topographique des systèmes karstique du lapiaz de Tsanfleuron (Unpublished raw data). [Dataset].;Thanks to Louis Stahelin for sharing the data with us, and to the GSR (Groupe de Spéléologie Rhodanien), SSG (Société Spéléologique Genevoise), SCJ (Spéléo-Club Jura), and GSL (Groupe Spéléo Lausanne) who explored, surveyed and mapped the conduits, and whithout whom this work would not have been possible. 
008;UltimaPatagonia;001;clean;no correction;11 Nov 2025;3990;152.98;65;1;605;618;2.24;1.0;7.0;0.503;14;33.82;1.07;0.58;0.864;9.04;0.39;-0.219;Chile;-50.2946;-75.2895;141;CC BY-NC-SA 4.0;Centre Terre. (2024). Survey Data for the Ultima Patagonia Cave Exploration project [Dataset]. https://github.com/tr1813/ultima-patag;
008;UltimaPatagonia;002;clean;no correction;11 Nov 2025;3847;102.82;0;1;435;441;2.1;1.0;7.0;0.571;7;30.29;1.15;0.62;0.894;10.93;0.378;-0.322;Chile;-50.2946;-75.2895;141;CC BY-NC-SA 4.0;Centre Terre. (2024). Survey Data for the Ultima Patagonia Cave Exploration project [Dataset]. https://github.com/tr1813/ultima-patag;
008;UltimaPatagonia;003;clean;no correction;11 Nov 2025;3370;96.54;0;1;414;430;2.32;1.0;7.0;0.521;17;30.36;1.37;0.33;0.891;12.25;0.442;-0.291;Chile;-50.2946;-75.2895;141;CC BY-NC-SA 4.0;Centre Terre. (2024). Survey Data for the Ultima Patagonia Cave Exploration project [Dataset]. https://github.com/tr1813/ultima-patag;
008;UltimaPatagonia;004;clean;no correction;11 Nov 2025;1389;202.76;0;1;276;275;1.75;1.0;7.0;0.591;0;198.45;0.81;0.76;0.803;2.32;0.565;-0.556;Chile;-50.2946;-75.2895;141;CC BY-NC-SA 4.0;Centre Terre. (2024). Survey Data for the Ultima Patagonia Cave Exploration project [Dataset]. https://github.com/tr1813/ultima-patag;
008;UltimaPatagonia;005;clean;no correction;11 Nov 2025;1430;305.72;65;1;238;238;2.0;1.0;7.0;0.512;1;65.03;1.08;0.75;0.825;4.51;0.41;-0.333;Chile;-50.2946;-75.2895;141;CC BY-NC-SA 4.0;Centre Terre. (2024). Survey Data for the Ultima Patagonia Cave Exploration project [Dataset]. https://github.com/tr1813/ultima-patag;
008;UltimaPatagonia;006;clean;no correction;11 Nov 2025;2150;201.82;0;1;209;208;1.93;1.0;7.0;0.575;0;74.14;0.81;0.74;0.83;5.06;0.523;-0.43;Chile;-50.2946;-75.2895;141;CC BY-NC-SA 4.0;Centre Terre. (2024). Survey Data for the Ultima Patagonia Cave Exploration project [Dataset]. https://github.com/tr1813/ultima-patag;
008;UltimaPatagonia;007;clean;no correction;11 Nov 2025;862;315.65;0;1;188;187;1.75;1.0;7.0;0.591;0;123.25;2.1;0.18;0.792;2.32;0.565;-0.556;Chile;-50.2946;-75.2895;141;CC BY-NC-SA 4.0;Centre Terre. (2024). Survey Data for the Ultima Patagonia Cave Exploration project [Dataset]. https://github.com/tr1813/ultima-patag;
008;UltimaPatagonia;008;clean;no correction;11 Nov 2025;1061;143.65;0;1;169;171;2.11;1.0;7.0;0.51;3;30.32;0.63;0.93;0.796;6.37;0.443;-0.515;Chile;-50.2946;-75.2895;141;CC BY-NC-SA 4.0;Centre Terre. (2024). Survey Data for the Ultima Patagonia Cave Exploration project [Dataset]. https://github.com/tr1813/ultima-patag;
008;UltimaPatagonia;009;clean;no correction;11 Nov 2025;1140;69.62;0;1;168;169;2.05;1.0;7.0;0.537;2;25.35;1.0;0.69;0.836;6.69;0.495;-0.387;Chile;-50.2946;-75.2895;141;CC BY-NC-SA 4.0;Centre Terre. (2024). Survey Data for the Ultima Patagonia Cave Exploration project [Dataset]. https://github.com/tr1813/ultima-patag;
008;UltimaPatagonia;010;clean;no correction;11 Nov 2025;667;274.91;0;1;147;146;1.8;1.0;7.0;0.574;0;74.13;2.12;0.37;0.778;2.69;0.475;-0.5;Chile;-50.2946;-75.2895;141;CC BY-NC-SA 4.0;Centre Terre. (2024). Survey Data for the Ultima Patagonia Cave Exploration project [Dataset]. https://github.com/tr1813/ultima-patag;
008;UltimaPatagonia;011;clean;no correction;11 Nov 2025;986;265.02;0;1;140;139;1.8;1.0;7.0;0.574;0;109.62;2.37;0.15;0.71;2.69;0.475;-0.5;Chile;-50.2946;-75.2895;141;CC BY-NC-SA 4.0;Centre Terre. (2024). Survey Data for the Ultima Patagonia Cave Exploration project [Dataset]. https://github.com/tr1813/ultima-patag;
008;UltimaPatagonia;012;clean;no correction;11 Nov 2025;710;34.46;0;1;131;131;2.0;1.0;7.0;0.518;1;17.33;0.93;0.63;0.814;7.59;0.42;-0.268;Chile;-50.2946;-75.2895;141;CC BY-NC-SA 4.0;Centre Terre. (2024). Survey Data for the Ultima Patagonia Cave Exploration project [Dataset]. https://github.com/tr1813/ultima-patag;
008;UltimaPatagonia;013;clean;no correction;11 Nov 2025;505;86.55;0;1;103;103;2.0;1.0;7.0;0.577;1;22.98;0.94;0.77;0.784;3.75;0.454;-0.355;Chile;-50.2946;-75.2895;141;CC BY-NC-SA 4.0;Centre Terre. (2024). Survey Data for the Ultima Patagonia Cave Exploration project [Dataset]. https://github.com/tr1813/ultima-patag;
008;UltimaPatagonia;014;clean;no correction;11 Nov 2025;758;78.13;19;1;93;93;2.0;1.0;7.0;0.522;1;63.24;1.22;0.69;0.759;2.91;0.426;-0.333;Chile;-50.2946;-75.2895;141;CC BY-NC-SA 4.0;Centre Terre. (2024). Survey Data for the Ultima Patagonia Cave Exploration project [Dataset]. https://github.com/tr1813/ultima-patag;
008;UltimaPatagonia;017;clean;no correction;11 Nov 2025;506;64.67;0;1;78;79;2.08;1.0;7.0;0.526;2;20.24;1.17;0.63;0.742;5.02;0.432;-0.445;Chile;-50.2946;-75.2895;141;CC BY-NC-SA 4.0;Centre Terre. (2024). Survey Data for the Ultima Patagonia Cave Exploration project [Dataset]. https://github.com/tr1813/ultima-patag;
008;UltimaPatagonia;018;clean;no correction;11 Nov 2025;701;366.0;0;1;73;72;1.5;1.0;7.0;0.667;0;233.67;0.98;0.48;0.636;1.5;1.0;-1.0;Chile;-50.2946;-75.2895;141;CC BY-NC-SA 4.0;Centre Terre. (2024). Survey Data for the Ultima Patagonia Cave Exploration project [Dataset]. https://github.com/tr1813/ultima-patag;
008;UltimaPatagonia;022;clean;no correction;11 Nov 2025;501;157.05;0;1;65;64;1.75;1.0;7.0;0.591;0;71.69;0.85;0.76;0.668;2.32;0.565;-0.556;Chile;-50.2946;-75.2895;141;CC BY-NC-SA 4.0;Centre Terre. (2024). Survey Data for the Ultima Patagonia Cave Exploration project [Dataset]. https://github.com/tr1813/ultima-patag;
009;Folly;001;clean;manual correction;11 Nov 2025;29667;1613.75;6;1;4709;4746;2.11;1.0;9.0;0.533;38;43.76;1.68;0.24;0.918;28.04;0.518;-0.26;France;46.1022;6.7796;1836;CC BY-NC-SA 4.0;Robert, X. (2021). Base de données Topographiques des systèmes karstiques du massif du Folly (Samoëns, 74, France) (Version v1.0.0) [Dataset]. Zenodo. https://doi.org/DOI: 10.5281/ZENODO.4745567;
009;Folly;002;clean;manual correction;11 Nov 2025;22007;1661.92;30;1;3523;3539;2.08;1.0;9.0;0.524;17;56.0;1.85;0.26;0.914;29.04;0.494;-0.331;France;46.1022;6.7796;1836;CC BY-NC-SA 4.0;Robert, X. (2021). Base de données Topographiques des systèmes karstiques du massif du Folly (Samoëns, 74, France) (Version v1.0.0) [Dataset]. Zenodo. https://doi.org/DOI: 10.5281/ZENODO.4745567;
009;Folly;003;clean;manual correction;11 Nov 2025;10241;368.01;3;1;1355;1370;2.14;1.0;9.0;0.545;16;44.92;1.3;0.53;0.883;14.05;0.456;-0.286;France;46.1022;6.7796;1836;CC BY-NC-SA 4.0;Robert, X. (2021). Base de données Topographiques des systèmes karstiques du massif du Folly (Samoëns, 74, France) (Version v1.0.0) [Dataset]. Zenodo. https://doi.org/DOI: 10.5281/ZENODO.4745567;
009;Folly;004;clean;manual correction;11 Nov 2025;4699;673.72;0;1;792;795;2.1;1.0;9.0;0.513;4;75.81;1.21;0.66;0.827;8.05;0.389;-0.236;France;46.1022;6.7796;1836;CC BY-NC-SA 4.0;Robert, X. (2021). Base de données Topographiques des systèmes karstiques du massif du Folly (Samoëns, 74, France) (Version v1.0.0) [Dataset]. Zenodo. https://doi.org/DOI: 10.5281/ZENODO.4745567;
009;Folly;005;clean;manual correction;11 Nov 2025;3880;274.26;0;1;551;555;2.09;1.0;9.0;0.533;5;42.64;0.99;0.74;0.896;11.33;0.423;-0.281;France;46.1022;6.7796;1836;CC BY-NC-SA 4.0;Robert, X. (2021). Base de données Topographiques des systèmes karstiques du massif du Folly (Samoëns, 74, France) (Version v1.0.0) [Dataset]. Zenodo. https://doi.org/DOI: 10.5281/ZENODO.4745567;
009;Folly;006;clean;manual correction;11 Nov 2025;1529;353.09;0;1;422;422;2.0;1.0;9.0;0.548;1;72.83;1.64;0.48;0.83;3.97;0.471;-0.291;France;46.1022;6.7796;1836;CC BY-NC-SA 4.0;Robert, X. (2021). Base de données Topographiques des systèmes karstiques du massif du Folly (Samoëns, 74, France) (Version v1.0.0) [Dataset]. Zenodo. https://doi.org/DOI: 10.5281/ZENODO.4745567;
009;Folly;007;clean;manual correction;11 Nov 2025;1525;166.25;0;1;309;312;2.07;1.0;9.0;0.537;4;16.4;0.94;0.74;0.818;9.95;0.45;-0.32;France;46.1022;6.7796;1836;CC BY-NC-SA 4.0;Robert, X. (2021). Base de données Topographiques des systèmes karstiques du massif du Folly (Samoëns, 74, France) (Version v1.0.0) [Dataset]. Zenodo. https://doi.org/DOI: 10.5281/ZENODO.4745567;
009;Folly;008;clean;manual correction;11 Nov 2025;788;87.71;0;1;232;232;2.0;1.0;9.0;0.761;1;17.53;1.67;0.34;0.824;6.33;0.514;-0.361;France;46.1022;6.7796;1836;CC BY-NC-SA 4.0;Robert, X. (2021). Base de données Topographiques des systèmes karstiques du massif du Folly (Samoëns, 74, France) (Version v1.0.0) [Dataset]. Zenodo. https://doi.org/DOI: 10.5281/ZENODO.4745567;
009;Folly;009;clean;manual correction;11 Nov 2025;569;86.83;0;1;138;139;2.08;1.0;9.0;0.526;2;22.79;1.05;0.65;0.806;4.7;0.519;-0.483;France;46.1022;6.7796;1836;CC BY-NC-SA 4.0;Robert, X. (2021). Base de données Topographiques des systèmes karstiques du massif du Folly (Samoëns, 74, France) (Version v1.0.0) [Dataset]. Zenodo. https://doi.org/DOI: 10.5281/ZENODO.4745567;
009;Folly;010;clean;manual correction;11 Nov 2025;601;180.31;0;1;136;135;1.88;1.0;9.0;0.547;0;40.11;1.03;0.67;0.67;3.74;0.431;-0.429;France;46.1022;6.7796;1836;CC BY-NC-SA 4.0;Robert, X. (2021). Base de données Topographiques des systèmes karstiques du massif du Folly (Samoëns, 74, France) (Version v1.0.0) [Dataset]. Zenodo. https://doi.org/DOI: 10.5281/ZENODO.4745567;
009;Folly;011;clean;manual correction;11 Nov 2025;821;82.04;0;1;102;102;2.0;1.0;9.0;0.545;1;25.67;0.87;0.73;0.695;5.3;0.549;-0.331;France;46.1022;6.7796;1836;CC BY-NC-SA 4.0;Robert, X. (2021). Base de données Topographiques des systèmes karstiques du massif du Folly (Samoëns, 74, France) (Version v1.0.0) [Dataset]. Zenodo. https://doi.org/DOI: 10.5281/ZENODO.4745567;
010;PlaninaPoljana;001;clean;semi-automatic correction;11 Nov 2025;8409;605.23;91;1;1600;1619;2.12;1.0;8.0;0.519;20;25.64;1.26;0.44;0.946;19.97;0.445;-0.307;Slovenia;46.1451;13.5248;1256;CC BY-NC-SA 4.0;;
010;PlaninaPoljana;002;clean;semi-automatic correction;11 Nov 2025;5109;789.72;94;1;923;928;2.06;1.0;8.0;0.526;6;30.42;1.91;0.18;0.913;12.73;0.629;-0.324;Slovenia;46.1451;13.5248;1256;CC BY-NC-SA 4.0;;
010;PlaninaPoljana;003;clean;semi-automatic correction;11 Nov 2025;2271;289.98;86;1;673;683;2.09;1.0;8.0;0.55;11;9.88;0.86;0.65;0.921;17.03;0.503;-0.221;Slovenia;46.1451;13.5248;1256;CC BY-NC-SA 4.0;;
010;PlaninaPoljana;004;clean;semi-automatic correction;11 Nov 2025;1513;77.9;86;1;492;501;2.1;1.0;8.0;0.578;10;8.36;0.82;0.64;0.875;12.89;0.512;-0.264;Slovenia;46.1451;13.5248;1256;CC BY-NC-SA 4.0;;
010;PlaninaPoljana;005;clean;semi-automatic correction;11 Nov 2025;2308;876.12;95;1;307;307;2.0;1.0;8.0;0.535;1;67.88;1.43;0.59;0.861;6.09;0.487;-0.462;Slovenia;46.1451;13.5248;1256;CC BY-NC-SA 4.0;;
010;PlaninaPoljana;006;clean;semi-automatic correction;11 Nov 2025;1600;494.81;94;1;299;298;1.94;1.0;8.0;0.521;0;45.71;1.07;0.72;0.877;5.84;0.502;-0.373;Slovenia;46.1451;13.5248;1256;CC BY-NC-SA 4.0;;
011;BreznoNaToscu;000;clean;manual correction;11 Nov 2025;1870;581.27;90;1;361;360;1.95;1.0;3.0;0.52;0;50.55;1.15;0.67;0.871;6.88;0.429;-0.37;Slovenia;46.34939;13.8619;1988;CC BY-NC-SA 4.0;;
012;PokljuskegaGrebena;001;clean;semi-automatic correction;11 Nov 2025;7819;639.01;79;1;1509;1520;2.07;1.0;5.0;0.542;12;25.98;1.38;0.34;0.932;18.44;0.476;-0.317;Slovenia;46.36131;13.90389;1,853;CC BY-NC-SA 4.0;;
012;PokljuskegaGrebena;002;clean;semi-automatic correction;11 Nov 2025;2943;431.25;76;1;746;752;2.12;1.0;5.0;0.492;7;28.03;1.31;0.54;0.936;10.44;0.51;-0.3;Slovenia;46.36131;13.90389;1,853;CC BY-NC-SA 4.0;;
012;PokljuskegaGrebena;003;clean;semi-automatic correction;11 Nov 2025;2601;568.33;75;1;516;516;2.0;1.0;5.0;0.535;1;37.7;1.16;0.71;0.931;8.58;0.453;-0.297;Slovenia;46.36131;13.90389;1,853;CC BY-NC-SA 4.0;;
013;BurringtonCombe;001;clean;manual correction;11 Nov 2025;1223;62.97;86;1;520;538;2.19;1.0;8.0;0.484;19;6.24;0.94;0.5;0.928;12.2;0.293;-0.247;UK;51.3244;-2.7531;99;CC BY-NC-SA 4.0;University of Bristol Spelæological Society. (1919). Burrington Area Cave Survey [Creative Commons BY-NC-SA 4.0 dataset]. University of Bristol Spelæological Society. https://www.ubss.org.uk;
013;BurringtonCombe;002;clean;manual correction;11 Nov 2025;1446;48.38;0;1;462;500;2.28;1.0;8.0;0.649;39;4.77;0.73;0.8;0.856;10.98;0.471;-0.18;UK;51.3244;-2.7531;99;CC BY-NC-SA 4.0;University of Bristol Spelæological Society. (1919). Burrington Area Cave Survey [Creative Commons BY-NC-SA 4.0 dataset]. University of Bristol Spelæological Society. https://www.ubss.org.uk;
013;BurringtonCombe;003;clean;manual correction;11 Nov 2025;888;47.03;0;1;231;231;2.0;1.0;8.0;0.564;1;19.74;0.91;0.72;0.786;5.91;0.511;-0.307;UK;51.3244;-2.7531;99;CC BY-NC-SA 4.0;University of Bristol Spelæological Society. (1919). Burrington Area Cave Survey [Creative Commons BY-NC-SA 4.0 dataset]. University of Bristol Spelæological Society. https://www.ubss.org.uk;
014;CheddarCatchment;001;clean;manual correction;11 Nov 2025;3478;115.88;29;1;1541;1565;2.28;1.0;6.0;0.516;25;17.84;1.75;0.25;0.89;10.82;0.314;-0.134;UK;51.2814;-2.7642;;CC BY-NC-SA 4.0;University of Bristol Spelæological Society. (1919). Cheddar Catchment Area Cave Survey [Creative Commons BY-NC-SA 4.0 dataset]. Cave Survey Archive. https://www.ubss.org.uk;
